Cultivar,Block,Plant,Mat ID,Plant cycle,Date planted,Date shooting,Date harvest,Pseudostem height (cm) (shooting),Pseudostem girth (cm) (shooting),Height of following sucker (cm) (shooting),Bunch weight (kg),Number of hands,Number of fruits in bunch,Weight of fruit (g),Number of functional leaves (shooting),Number of functional leaves (harvest),Disease development time (days),Average youngest leaf spotted (between weeks 17 to 21),Data for YLS are averaged per replication (per block)
Williams,B,3,WilliamsB3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,4,WilliamsB4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,5,WilliamsB5,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,6,WilliamsB6,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,7,WilliamsB7,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,8,WilliamsB8,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,9,WilliamsB9,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,B,10,WilliamsB10,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
Williams,C,1,WilliamsC1,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,2,WilliamsC2,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,3,WilliamsC3,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,4,WilliamsC4,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,5,WilliamsC5,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,6,WilliamsC6,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,7,WilliamsC7,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,8,WilliamsC8,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,9,WilliamsC9,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,C,10,WilliamsC10,ratoon,NA,NA,NA,202,78,NA,13.55,8,NA,1.45625,5,0,NA,NA,
Williams,D,1,WilliamsD1,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,2,WilliamsD2,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,3,WilliamsD3,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,4,WilliamsD4,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,5,WilliamsD5,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,6,WilliamsD6,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,7,WilliamsD7,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,8,WilliamsD8,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,9,WilliamsD9,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
Williams,D,10,WilliamsD10,ratoon,NA,NA,NA,205,76,NA,18.5,11,NA,1.527272727,5.5,0,NA,NA,
FHIA23,A,1,FHIA23A1,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,2,FHIA23A2,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,3,FHIA23A3,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,4,FHIA23A4,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,5,FHIA23A5,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,6,FHIA23A6,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,7,FHIA23A7,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,8,FHIA23A8,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,9,FHIA23A9,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,A,10,FHIA23A10,ratoon,NA,NA,NA,427,122,NA,48.57619048,14,NA,3.092857143,8,7.333333333,NA,NA,
FHIA23,B,1,FHIA23B1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,2,FHIA23B2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,3,FHIA23B3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,4,FHIA23B4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,5,FHIA23B5,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,6,FHIA23B6,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,7,FHIA23B7,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,8,FHIA23B8,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,9,FHIA23B9,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,B,10,FHIA23B10,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FHIA23,C,1,FHIA23C1,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,2,FHIA23C2,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,3,FHIA23C3,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,4,FHIA23C4,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,5,FHIA23C5,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,6,FHIA23C6,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,7,FHIA23C7,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,8,FHIA23C8,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,9,FHIA23C9,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,C,10,FHIA23C10,ratoon,NA,NA,NA,426,123,NA,NA,NA,NA,NA,8,NA,NA,NA,
FHIA23,D,1,FHIA23D1,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,2,FHIA23D2,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,3,FHIA23D3,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,4,FHIA23D4,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,5,FHIA23D5,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,6,FHIA23D6,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,7,FHIA23D7,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,8,FHIA23D8,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,9,FHIA23D9,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
FHIA23,D,10,FHIA23D10,ratoon,NA,NA,NA,426,122,NA,39.6,18,NA,1.916666667,8,6,NA,NA,
SH34369,A,1,SH34369A1,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,2,SH34369A2,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,3,SH34369A3,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,4,SH34369A4,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,5,SH34369A5,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,6,SH34369A6,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,7,SH34369A7,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,8,SH34369A8,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,9,SH34369A9,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,A,10,SH34369A10,ratoon,NA,NA,NA,394,112.25,NA,32,11,NA,2.668181818,9.25,8,NA,NA,
SH34369,B,1,SH34369B1,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,2,SH34369B2,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,3,SH34369B3,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,4,SH34369B4,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,5,SH34369B5,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,6,SH34369B6,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,7,SH34369B7,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,8,SH34369B8,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,9,SH34369B9,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,B,10,SH34369B10,ratoon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
SH34369,C,1,SH34369C1,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,2,SH34369C2,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,3,SH34369C3,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,4,SH34369C4,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,5,SH34369C5,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,6,SH34369C6,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,7,SH34369C7,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,8,SH34369C8,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,9,SH34369C9,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,C,10,SH34369C10,ratoon,NA,NA,NA,384,95.75,NA,44.35,11,NA,3.768181818,9.25,8,NA,NA,
SH34369,D,1,SH34369D1,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,2,SH34369D2,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,3,SH34369D3,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,4,SH34369D4,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,5,SH34369D5,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,6,SH34369D6,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,7,SH34369D7,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,8,SH34369D8,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,9,SH34369D9,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
SH34369,D,10,SH34369D10,ratoon,NA,NA,NA,391,108,NA,28.25,11,NA,2.213636364,9.3,9,NA,NA,
FHIA02,A,1,FHIA02A1,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,2,FHIA02A2,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,3,FHIA02A3,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,4,FHIA02A4,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,5,FHIA02A5,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,6,FHIA02A6,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,7,FHIA02A7,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,8,FHIA02A8,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,9,FHIA02A9,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,A,10,FHIA02A10,ratoon,NA,NA,NA,363,85.66666667,NA,16.175,9,NA,1.591666667,9.333333333,6.5,NA,NA,
FHIA02,B,1,FHIA02B1,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,2,FHIA02B2,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,3,FHIA02B3,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,4,FHIA02B4,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,5,FHIA02B5,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,6,FHIA02B6,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,7,FHIA02B7,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,8,FHIA02B8,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,9,FHIA02B9,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,B,10,FHIA02B10,ratoon,NA,NA,NA,360,92,NA,20.35294118,8.5,NA,2.017647059,7,5.5,NA,NA,
FHIA02,C,1,FHIA02C1,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,2,FHIA02C2,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,3,FHIA02C3,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,4,FHIA02C4,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,5,FHIA02C5,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,6,FHIA02C6,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,7,FHIA02C7,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,8,FHIA02C8,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,9,FHIA02C9,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,C,10,FHIA02C10,ratoon,NA,NA,NA,338,88.5,NA,13.5,9,NA,1.344444444,5,8,NA,NA,
FHIA02,D,1,FHIA02D1,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,2,FHIA02D2,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,3,FHIA02D3,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,4,FHIA02D4,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,5,FHIA02D5,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,6,FHIA02D6,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,7,FHIA02D7,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,8,FHIA02D8,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,9,FHIA02D9,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
FHIA02,D,10,FHIA02D10,ratoon,NA,NA,NA,355,87.5,NA,18.81666667,9,NA,1.884722222,10,6,NA,NA,
