Number_K,Number_H,Country_ID,Envnt,Env_ID,plot_name.y,accession_name.y,plot_number.y,plot_id,block_number,is_a_control,rep_number,row_number,col_number,Number_G,location_name.y,which_cycle.y,Block_ID.y,Plot_ID.y,New_Genotype,Genotype_ID.y,New_Geno,Geno_ID,Number_of_functional_leaves_count_at_harvesting_COMP_0000296_mean,harvest_sucker_functional_leaves.CO_325.0000676_mean,Tallest_sucker_height_in_cm_at_harvesting_COMP.0000306_mean,Rank_of_oldest_standing_leaf_count_at_harvesting_COMP.0000310_mean,harvest_leafspot_number_standing_leaves.CO_325.0000759_mean,Black_Sigatoka_disease_infection_index_at_harvesting_COMP.0000281_mean,Youngest_leaf_spotted_rank_at_harvesting_COMP.0000307_mean,Index_of_non_spotted_leaves_calculation_at_harvesting_COMP.0000294_mean,harvest_youngest_leaf_with_BLS_symptoms_mean,harvest_fusarium_rating_external.CO_325.0000750_mean,Bunch_weight_in_kg_at_harvesting_COMP.0000282_mean,Number_of_hands_in_bunch_count_at_harvesting_COMP.0000297_mean,Multiple_hand_weight_in_kg_at_harvesting_COMP.0000308_mean,Average_hand_weight_in_kg_at_harvesting_COMP.0000279_mean,harvest_rachis_weight.CO_325.0000670_mean,harvest_number_fingers_bunch.CO_325.0000717_mean,Average_number_of_fingers_in_hand_calculation_at_harvesting_COMP.0000309_mean,Days_planting_to_shooting_mean,Days_planting_to_harvest_mean,Days_shooting_harvest_mean,harvest_average_finger_weight.CO_325.0000335_mean,Average_finger_external_length_in_cm_CO_325.0000338_mean,harvest_average_finger_circumf.CO_325.0000345_mean,harvest_average_finger_diameter.CO_325.0000349_mean,Average_fruit_pulp_lateral_diameter_in_cm_CO_325.0000353_mean,Average_finger_peel_thickness_in_mm_CO_325.0000356_mean,Previous_Cycle_Days_planting_to_harvest_mean,Cycle_Length,Days_Year,Annual_Crop_Cycle_Proportion,Plants_per_Ha,Bunch_Yield_t_per_Ha_per_Yr,MHW_Yield_tons_per_Ha_per_Yr,REMOVE_FROM_ANALYSIS_BWT_0,Dup_Plot_Remove,Data_Del
104,47,Uganda,Ka_rt1,2,2016_Kawanda_5,NARITA 8,5,125431,1,NA,1,1,5,5,Kawanda,ratoon1,1,5,NARITA_08    ,8,NARITA_08    ,8,3.1,10.2,375,6.3,6.3,0,0,-12.51190476,0,1,30.56,9.3,28.86,3.117055556,1.7,168,17.6,515.3,647.6,132.3,30.105,18.76666667,12.55,4.098333333,3.378333334,3,437,210.6,365,1.7331434,1111,58.84396201,55.57057407,No,,
105,58,Uganda,Ka_rt1,2,2016_Kawanda_6,NARITA 16,6,125417,1,NA,1,1,6,6,Kawanda,ratoon1,1,6,NARITA_16    ,16,NARITA_16    ,16,0.545454545,8.454545455,280.4545455,8.363636364,8.363636364,15.44612795,6,35.12626263,3.818181818,1,19.19090909,6.454545455,17.26363636,2.683712121,1.927272727,113.0909091,17,485.8181818,617.0909091,131.2727273,27.42727273,20.92424242,10.89393939,3.415151515,2.809090909,2.833333333,489.1,127.9909091,365,2.85176504,1111,60.80276759,54.69656828,No,,
106,69,Uganda,Ka_rt1,2,2016_Kawanda_7,Cachaco,7,125342,1,1,1,1,7,7,Kawanda,ratoon1,1,7,Cachaco      ,32,Cachaco      ,32,0.2,8,342,8.6,8.6,32.56613757,5.6,51.34920635,5.6,1,12.8,6.2,12.1,1.932190476,0.7,63.6,10.2,576.4,725.4,149,0.166666667,15.03333333,14.53333333,4.77,3.803333333,3.833333333,549.25,176.15,365,2.072097644,1111,29.46688618,27.85541584,No,,
107,80,Uganda,Ka_rt1,2,2016_Kawanda_8,Pisang Ceylan,8,125425,1,1,1,1,8,8,Kawanda,ratoon1,1,8,Pisang_Ceylan,31,Pisang_Ceylan,31,7.714285714,12.71428571,396.4285714,11.85714286,11.85714286,4.763411192,10.42857143,79.63774321,10.42857143,1,27.21428571,14.57142857,28.55714286,1.96829932,-1.342857143,256.4285714,17.14285714,607,748.4285714,141.4285714,0.104761905,12.5952381,11.21428571,3.595238095,3.007142857,2.80952381,515.4,233.0285714,365,1.566331535,1111,47.35814584,49.69497825,No,,
108,91,Uganda,Ka_rt1,2,2016_Kawanda_9,NARITA 14,9,125422,1,NA,1,2,1,9,Kawanda,ratoon1,1,9,NARITA_14    ,14,NARITA_14    ,14,3.090909091,12.54545455,269.0909091,11.27272727,11.27272727,4.894045349,9.818181818,34.33884298,4.090909091,1,19.90909091,8,19.62727273,2.435064935,0.281818182,126.8181818,15.36363636,477.4545455,634,156.5454545,54.59090909,18.84848485,12.06060606,3.863636364,3.224242424,3,505.8181818,128.1818182,365,2.84751773,1111,62.98424467,62.09268688,No,,
109,2,Uganda,Ka_rt1,2,2016_Kawanda_10,NARITA 22,10,125359,1,NA,1,2,2,10,Kawanda,ratoon1,1,10,NARITA_22    ,22,NARITA_22    ,22,0,14,255,13,13,5.128205128,11,0,0,1,9,8,7.5,0.9375,1.5,127,15,439,591,152,100,11.5,9.166666667,3.083333333,2.466666667,2.166666667,468,123,365,2.967479675,1111,29.67182927,24.72652439,No,,
110,3,Uganda,Ka_rt1,2,2016_Kawanda_11,Nakitembe,11,125362,1,1,1,2,3,11,Kawanda,ratoon1,1,11,Nakitembe    ,35,Nakitembe    ,35,0.363636364,7.636363636,274.5454545,7.727272727,7.727272727,18.76082251,5.545454545,53.11688312,5.090909091,1,15.86363636,7.181818182,16.25454545,2.282665945,-0.390909091,113,15.27272727,529.5,636.8181818,103.1,0.237424242,16.1969697,12.65151515,4.139393939,3.495454545,2.984848485,462.4444444,174.3737374,365,2.09320512,1111,36.89169364,37.80077262,No,,
111,4,Uganda,Ka_rt1,2,2016_Kawanda_12,NARITA 9,12,125376,1,NA,1,2,4,12,Kawanda,ratoon1,1,12,NARITA_09    ,9,NARITA_17    ,17,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,No,No,Yes
112,5,Uganda,Ka_rt1,2,2016_Kawanda_13,NARITA 7,13,125415,1,NA,1,2,5,13,Kawanda,ratoon1,1,13,NARITA_07    ,7,NARITA_07    ,7,1.222222222,10.44444444,311.1111111,9.777777778,9.777777778,7.303858692,8.111111111,63.997114,7.111111111,1,22.64444444,9,22.22222222,2.479012346,0.422222222,145.6666667,15.66666667,545.3333333,662.4444444,117.1111111,22.32777778,15.92592592,12.24074074,4.040740741,3.337037037,3.018518519,516.875,145.5694444,365,2.507394333,1111,63.08097091,61.90478009,No,,
113,6,Uganda,Ka_rt1,2,2016_Kawanda_14,NARITA 10,14,125404,1,NA,1,2,6,14,Kawanda,ratoon1,1,14,NARITA_10    ,10,NARITA_10    ,10,0.666666667,9.833333333,262.0833333,9.666666667,9.583333333,15.34090909,7.25,54.05513468,6.083333333,1,16.73333333,9.166666667,17.7325,1.88504329,-0.999166667,174.5833333,18.58333333,570.7272727,705.9166667,143.4545455,16.74791667,14.51388889,10.09722222,3.252777778,2.715277778,2.347222222,475.8333333,230.0833334,365,1.586381745,1111,29.49199999,31.25300139,No,,
114,7,Uganda,Ka_rt1,2,2016_Kawanda_15,NARITA 2,15,125377,1,NA,1,2,7,15,Kawanda,ratoon1,1,15,NARITA_02    ,2,NARITA_02    ,2,1.75,11.375,352.5,9.75,9.75,2.605218855,6.5,60.75757576,6.5,1,29.075,9.25,28.01875,3.041499369,1.05625,167.375,17.625,483.1428571,607.375,129.8571429,37.58270833,18.79166667,12.14583333,3.960416667,3.322916667,3,419.25,188.125,365,1.940199336,1111,62.6729495,60.39613771,No,,
115,8,Uganda,Ka_rt1,2,2016_Kawanda_16,NARITA 21,16,125347,1,NA,1,2,8,16,Kawanda,ratoon1,1,16,NARITA_21    ,21,NARITA_21    ,21,4.363636364,12.54545455,288.0909091,12.18181818,12.18181818,6.838678998,10.36363636,54.2630854,7.090909091,1,25.32727273,10.72727273,25.61363636,2.38064703,-0.286363636,172.8181818,15.81818182,466.1111111,613.7272727,152.6666667,36.44984848,16.22727273,12.40909091,4.086363636,3.31969697,3.136363636,402.9,210.8272727,365,1.731275064,1111,48.71565652,49.26646167,No,,
116,9,Uganda,Ka_rt1,2,2016_Kawanda_17,Mbwazirume,17,125394,1,1,1,3,1,17,Kawanda,ratoon1,1,17,Mbwazirume   ,29,Mbwazirume   ,29,2.25,8.25,265,8.5,8.5,19.39153439,6,58.5218254,6,1,16.4,7.75,17.0625,2.183482143,-0.6625,122.25,15.25,634.3333333,780,109.3333333,0.102916667,14.70833333,12.75,4.15,3.3625,3,565.4444444,214.5555556,365,1.701191092,1111,30.99638218,32.24852262,No,,
117,10,Uganda,Ka_rt1,2,2016_Kawanda_18,NARITA 23,18,125345,1,NA,1,3,2,18,Kawanda,ratoon1,1,18,NARITA_23    ,23,NARITA_23    ,23,2,11.27272727,322.2727273,9.818181818,9.818181818,6.289409244,6.727272727,44.41755215,5.363636364,1,33.39090909,11.81818182,33.40909091,2.704574138,-0.018181818,188.8181818,15,534.375,636.9090909,127.25,52.40151515,15.54545454,13.16666667,4.240909091,3.492424243,3.409090909,519.25,117.6590909,365,3.102182732,1111,115.0826034,115.1452675,No,,
118,11,Uganda,Ka_rt1,2,2016_Kawanda_19,Williams,19,125387,1,1,1,3,3,19,Kawanda,ratoon1,1,19,Williams     ,34,Williams     ,34,0.666666667,13.33333333,240,13.33333333,13.33333333,15.23504273,10.33333333,69.74358974,10.33333333,1,26,11,23.53333333,2.139393939,2.466666667,193.3333333,17,577,720.6666667,143.6666667,0.1,16.66666667,10.72222222,3.494444445,2.866666667,3,472.6363636,248.0303031,365,1.47159438,1111,42.50847525,38.4756199,No,,
119,13,Uganda,Ka_rt1,2,2016_Kawanda_20,NARITA 6,20,125356,1,NA,1,3,4,20,Kawanda,ratoon1,1,20,NARITA_06    ,6,NARITA_06    ,6,0,7.666666667,249.1666667,7.5,7.5,14.8015873,5.833333333,63.57142857,5.833333333,1,15.66666667,8.5,17.35,1.882685185,-1.683333333,139.5,15.33333333,509.8,671.1666667,165,0.1,13.33333333,10.61111111,3.461111111,2.805555556,3.027777778,511,160.1666667,365,2.27887617,1111,39.665359,43.92727522,No,,
120,14,Uganda,Ka_rt1,2,2016_Kawanda_21,Kisansa,21,125340,1,1,1,3,5,21,Kawanda,ratoon1,1,21,Kisansa      ,30,Kisansa      ,30,0.333333333,7.777777778,262.7777778,7.444444444,7.444444444,24.83686067,5.111111111,38.33333333,3.666666667,1,14.94444444,6.888888889,15.36111111,2.201891534,-0.416666667,104.3333333,14.77777778,586.5,704.8888889,107.125,44.50777778,15.92592593,12.40740741,4.083333333,3.381481481,3.055555556,500.5714286,204.3174603,365,1.786435674,1111,29.66068773,30.48765858,No,,
121,15,Uganda,Ka_rt1,2,2016_Kawanda_22,NARITA 13,22,125411,1,NA,1,3,6,22,Kawanda,ratoon1,1,22,NARITA_13    ,13,NARITA_13    ,13,1.7,9.4,286.5,9,9,10.81679894,7.4,51.33333333,5.6,1,18.7,8.1,18.702,2.291535714,-0.002,126.3,15,506.4444444,653,147.4444444,35.075,16.85,11.91666667,3.881666667,3.19,3.016666667,498.6666667,154.3333333,365,2.3650108,1111,49.13475487,49.14000992,No,,
122,16,Uganda,Ka_rt1,2,2016_Kawanda_23,Gros michel,23,125414,1,1,1,3,7,23,Kawanda,ratoon1,1,23,Gros_Michel  ,33,Gros_Michel  ,33,1.5,9.25,286.25,10,10,23.01282051,6.5,54.89850428,6.5,1,8.475,6.25,8.05,1.196666667,0.425,68,10,691.6666667,815.5,117,0.100833333,14.91666667,11.20833333,3.683333333,3.025,3,589,226.5,365,1.611479029,1111,15.17324338,14.41234327,No,,
123,17,Uganda,Ka_rt1,2,2016_Kawanda_24,NARITA 18,24,125408,1,NA,1,3,8,24,Kawanda,ratoon1,1,24,NARITA_18    ,18,NARITA_18    ,18,2,8.6,249.5,6.6,6.6,8.558201058,3.3,25.02380952,3.3,1,31.23,10.4,30.192,2.918613636,1.038,207.2,19.6,641,769.4,128.4,0.115833333,16.78333333,11.91666667,3.915,3.231666667,3.016666667,525.2222222,244.1777778,365,1.494812523,1111,51.86480754,50.14096283,No,,
124,18,Uganda,Ka_rt1,2,2016_Kawanda_25,NARITA 23,25,125399,2,NA,1,1,9,25,Kawanda,ratoon1,2,25,NARITA_23    ,23,NARITA_23    ,23,1.125,10.625,328.125,9.375,9.375,3.796296296,6.25,54.40972222,6.25,1,33.475,11.75,32.475,2.698096348,1,203.25,16.75,604.5,740.125,135.625,0.152083333,16.10416667,13.375,4.425,3.595833333,3.166666667,478,262.125,365,1.392465427,1111,51.78679876,50.23976967,No,,
125,19,Uganda,Ka_rt1,2,2016_Kawanda_26,NARITA 21,26,125344,2,NA,1,1,10,26,Kawanda,ratoon1,2,26,NARITA_21    ,21,NARITA_21    ,21,3,11.88888889,219.1111111,11.33333333,11.33333333,8.90914641,8.777777778,47.33969734,6.555555556,1,19.4,10.44444444,20.45,1.93328844,-1.05,158.2222222,14.66666667,504,633.6666667,145.8571429,22.3012963,14.2962963,11.72222222,3.862962963,3.157407407,3.018518519,413.4285714,220.2380953,365,1.657297297,1111,35.72039156,37.65371172,No,,
126,20,Uganda,Ka_rt1,2,2016_Kawanda_27,NARITA 16,27,125351,2,NA,1,1,11,27,Kawanda,ratoon1,2,27,NARITA_16    ,16,NARITA_16    ,16,0.833333333,8,287.5,8.5,8.5,20.52609428,6.166666667,24.16666667,2.5,1,19.65,7.666666667,17.91666667,2.330343916,1.733333333,137.3333333,17.5,491.4,668,129.4,50.2,19.30555556,10.41666667,3.375,2.791666667,2.638888889,507.9166667,160.0833333,365,2.280062468,1111,49.77638575,45.38559346,No,,
127,21,Uganda,Ka_rt1,2,2016_Kawanda_28,Williams,28,125400,2,1,1,1,12,28,Kawanda,ratoon1,2,28,Williams     ,34,Williams     ,34,0.6,10.8,207,11.1,11.1,29.05934806,7.5,58.25485626,7.5,1,21.47,10,22.37,2.260022367,-0.9,170.1,16.5,591.8888889,745.6,143.6666667,0.103333333,16.41666667,11.11666667,3.646666667,2.993333333,3.016666667,498.2,247.4,365,1.475343573,1111,35.19162106,36.6668171,No,,
128,22,Uganda,Ka_rt1,2,2016_Kawanda_29,NARITA 22,29,125370,2,NA,1,1,13,0,Kawanda,ratoon1,2,29,.,.,NARITA_22    ,22,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,YES,,
129,24,Uganda,Ka_rt1,2,2016_Kawanda_30,NARITA 11,30,125397,2,NA,1,1,14,29,Kawanda,ratoon1,2,30,NARITA_11    ,11,NARITA_11    ,11,0.714285714,9.142857143,287.8571429,8.571428571,8.571428571,10.8276644,7,37.5,3.571428571,1,20.64285714,8.285714286,19.54285714,2.330708617,1.1,148.1428571,17.57142857,489.2857143,637.4285714,148.1428571,45.30238096,18.30952381,11.47619048,3.645238095,2.909523809,2.857142857,471.8,165.6285714,365,2.203726066,1111,50.54072581,47.84755218,No,,
130,25,Uganda,Ka_rt1,2,2016_Kawanda_31,Nakitembe,31,125360,2,1,1,1,15,30,Kawanda,ratoon1,2,31,Nakitembe    ,35,Nakitembe    ,35,0.285714286,7,272.8571429,7,7,26.4314059,4.571428571,21.42857143,2,1,16.35714286,7.285714286,16.14285714,2.146020408,0.214285714,104.4285714,13.57142857,520.5,622.2857143,104.8333333,64.33,16.26190476,12.85714286,4.190476191,3.428571428,2.952380952,468.3,153.9857143,365,2.370349754,1111,43.07585815,42.51154559,No,,
131,26,Uganda,Ka_rt1,2,2016_Kawanda_32,Pisang Ceylan,32,125337,2,1,1,1,16,31,Kawanda,ratoon1,2,32,Pisang_Ceylan,31,Pisang_Ceylan,31,6.444444444,11.55555556,343.8888889,10.11111111,10.11111111,6.125356125,5.111111111,37.59021842,4.555555556,1,22.45555556,13.44444444,21.52222222,1.595839577,0.933333333,220.4444444,15.88888889,597.2222222,743.8888889,146.6666667,11.19666667,12.38888889,11.05555555,3.525925926,2.911111111,2.944444444,553.5,190.3888889,365,1.917128684,1111,47.82876073,45.84082608,No,,
132,27,Uganda,Ka_rt1,2,2016_Kawanda_33,Gros michel,33,125336,2,1,1,2,9,32,Kawanda,ratoon1,2,33,Gros_Michel  ,33,Gros_Michel  ,33,0.857142857,8.428571429,201.4285714,8.857142857,8.857142857,25.05754827,6.285714286,58.77396413,6.285714286,1,7.071428571,5.428571429,6.857142857,1.250918367,0.214285714,71.85714286,12.57142857,800.25,923.1428571,122,0.095,13.52380952,10.33333333,3.378571429,2.709523809,2.880952381,599.1111111,324.031746,365,1.12643284,1111,8.84965869,8.581487215,No,,
133,28,Uganda,Ka_rt1,2,2016_Kawanda_34,NARITA 12,34,125428,2,NA,1,2,10,33,Kawanda,ratoon1,2,34,NARITA_12    ,12,NARITA_12    ,12,0,7.875,268.125,7.5,7.5,11.00115741,4.75,34.93055556,3.625,1,18.0625,7.75,18.15,2.350248016,-0.0875,149.375,18.875,535.625,691.875,156.25,25.074375,17.08333333,10.5,3.391666667,2.814583333,2.375,484.1428571,207.7321429,365,1.757070403,1111,35.25990049,35.4307097,No,,
134,29,Uganda,Ka_rt1,2,2016_Kawanda_35,Cachaco,35,125361,2,1,1,2,11,34,Kawanda,ratoon1,2,35,Cachaco      ,32,Cachaco      ,32,0.4,8,333,9.6,9.6,35.55555556,6.2,51.9047619,6.2,1,13.16,6,11.2,1.836285714,1.96,65.2,10.6,572,724.8,150.25,0.18,13.86666667,13.9,4.64,3.67,3.966666667,566.7272727,158.0727273,365,2.309063722,1111,33.7602665,28.7321417,No,,
135,30,Uganda,Ka_rt1,2,2016_Kawanda_36,NARITA 24,36,125420,2,NA,1,2,12,35,Kawanda,ratoon1,2,36,NARITA_24    ,24,NARITA_24    ,24,0.6,10.2,325,10,10,18.08255171,7.6,65.0450938,7.6,1,28.17,11.2,27.62,2.468491259,0.55,237.2,20.7,591.4,744.5,153.1,0.1,14.41666667,10.33333333,3.401666667,2.74,3.05,581,163.5,365,2.232415902,1111,69.86763028,68.50351254,No,,
136,31,Uganda,Ka_rt1,2,2016_Kawanda_37,NARITA 4,37,125429,2,NA,1,2,13,36,Kawanda,ratoon1,2,37,NARITA_04    ,4,NARITA_04    ,4,1.25,9.75,267.5,9.5,9.5,6.691919192,7.5,50,5.25,1,22.575,7.75,22.3,2.793402778,0.275,145.75,18,501.25,648,146.75,37.57916667,17.08333333,11,3.55,2.975,2.958333334,533.6666667,114.3333333,365,3.192419826,1111,80.06852298,79.09315892,No,,
139,34,Uganda,Ka_rt1,2,2016_Kawanda_38,NARITA 9,38,125426,2,NA,1,2,14,39,Kawanda,ratoon1,2,38,NARITA_17    ,9,NARITA_17    ,17,5.5,12.5,345,12.5,12,4.836829837,10.5,79.37062937,10.5,1,38.9,15.5,36.55,2.359375,2.35,278.5,17.5,627.5,761,133.5,0.1,16.25,11.25,3.625,3.033333334,3,552.5,208.5,365,1.75059952,1111,75.65723501,71.08668225,No,No,No
140,35,Uganda,Ka_rt1,2,2016_Kawanda_39,NARITA 2,39,125372,2,NA,1,2,15,40,Kawanda,ratoon1,2,39,NARITA_02    ,2,NARITA_02    ,2,0.5,8.25,303.75,7.75,7.75,0.595238095,1.75,14.98917749,1.75,1,23.5,8.25,21.75,2.639632937,1.75,146,17.25,529.25,657.5,128.25,25.075,18,11.875,3.841666667,3.1625,3,480,177.5,365,2.056338028,1111,53.68790141,49.6898662,No,,
141,37,Uganda,Ka_rt1,2,2016_Kawanda_40,NARITA 7,40,125403,2,NA,1,2,16,41,Kawanda,ratoon1,2,40,NARITA_07    ,7,NARITA_07    ,7,4.5,11.125,333.125,9.625,9.625,4.667508418,6.25,53.18181818,6.25,1,26.5125,9.625,26.4625,2.766313131,0.05,164.875,16.75,628,745.125,116.7142857,0.154375,16.35416667,12.75,4.191666667,3.4625,3.0625,575.1666667,169.9583333,365,2.147585193,1111,63.25795405,63.13865569,No,,
142,38,Uganda,Ka_rt1,2,2016_Kawanda_41,NARITA 10,41,125375,2,NA,1,3,9,42,Kawanda,ratoon1,2,41,NARITA_10    ,10,NARITA_10    ,10,0,8,225,8,8,15.05555556,5,43.40909091,5,1,18.28,9.6,17.362,1.747109091,0.918,190.2,18.8,538.3333333,684.2,148,0.096,14.33333333,9.9,3.226666667,2.663333333,2.4,523.125,161.075,365,2.266025144,1111,46.02088592,43.70977141,No,,
143,39,Uganda,Ka_rt1,2,2016_Kawanda_42,NARITA 14,42,125412,2,NA,1,3,10,43,Kawanda,ratoon1,2,42,NARITA_14    ,14,NARITA_14    ,14,3.5,10.9,230.5,10.3,10.3,4.338578089,9.1,70.46503497,8.1,1,15.9,7.3,16.54,2.252083333,-0.64,109,14.4,514.2,665.9,151.7,10.09,17.51666667,11.65,3.778333333,3.121666667,3,540,125.9,365,2.899126291,1111,51.21277601,53.27417077,No,,
144,40,Uganda,Ka_rt1,2,2016_Kawanda_43,NARITA 13,43,125430,2,NA,1,3,11,44,Kawanda,ratoon1,2,43,NARITA_13    ,13,NARITA_13    ,13,2.857142857,10.85714286,261.4285714,10.42857143,10.42857143,13.17460318,8.285714286,31.42857143,4,1,23.14285714,9.428571429,23.37142857,2.465668934,-0.228571429,147.8571429,15.28571429,502.6666667,652,145.6666667,66.9952381,16.38095238,12.04761905,3.942857143,3.25952381,3.047619048,495.75,156.25,365,2.336,1111,60.06256456,60.65577508,No,,
145,41,Uganda,Ka_rt1,2,2016_Kawanda_44,NARITA 18,44,125348,2,NA,1,3,12,45,Kawanda,ratoon1,2,44,NARITA_18    ,18,NARITA_18    ,18,1.25,8.25,223.125,8.25,8.25,15.62830688,6.125,61.06646826,6.125,1,27.475,10.75,27.5875,2.579450758,-0.1125,213,19.375,656.5,805.125,138.8333333,0.134791667,15.75,11.77083333,3.7375,3.022916667,3,539.6666667,265.4583333,365,1.37498038,1111,41.97089798,42.14275334,No,,
146,42,Uganda,Ka_rt1,2,2016_Kawanda_45,Kisansa,45,125384,2,1,1,3,13,46,Kawanda,ratoon1,2,45,Kisansa      ,30,Kisansa      ,30,0.285714286,7.714285714,268.5714286,7.714285714,7.714285714,15.77380952,5.857142857,56.37755102,5.285714286,1,17.08571429,7.428571429,16.52571429,2.174047619,0.56,119.2857143,15.71428571,572,690.1428571,99.83333333,14.38761905,15.28571428,12.45238095,4.230952381,3.421428571,3.023809524,553.4166667,136.7261904,365,2.669569005,1111,50.67436904,49.01346999,No,,
147,43,Uganda,Ka_rt1,2,2016_Kawanda_46,Mbwazirume,46,125413,2,1,1,3,14,47,Kawanda,ratoon1,2,46,Mbwazirume   ,29,Mbwazirume   ,29,3.4,8.8,298,8.6,8.6,17.24074074,6.4,63.16666667,6.4,1,21.76,8.4,21.12,2.514801587,0.64,138.8,15.8,664.8,765.2,100.4,0.133333333,16.43333333,13.26666667,4.433333333,3.65,3.1,587.8,177.4,365,2.057497182,1111,49.74073506,48.27777227,No,,
148,44,Uganda,Ka_rt1,2,2016_Kawanda_47,NARITA 8,47,125424,2,NA,1,3,15,48,Kawanda,ratoon1,2,47,NARITA_08    ,8,NARITA_08    ,8,2,9,345,9,9,3.703703704,8,77.77777778,8,1,20.3,8,19.9,2.4875,0.4,132,16,658,796,138,0.1,16.5,12,4.016666667,3.416666667,3,570,226,365,1.615044248,1111,36.42457743,35.70685177,No,,
149,45,Uganda,Ka_rt1,2,2016_Kawanda_48,NARITA 6,48,125365,2,NA,1,3,16,49,Kawanda,ratoon1,2,48,NARITA_06    ,6,NARITA_06    ,6,0.666666667,10.33333333,258.3333333,10.33333333,10.33333333,7.744107744,8.666666667,73.73737374,8.666666667,1,20.96666667,11,20,1.818181818,0.966666667,188.3333333,17,622,749.3333333,180,0.1,14.38888889,11.44444444,2.988888889,2.388888889,2.611111111,577,172.3333333,365,2.117988395,1111,49.33635108,47.06170214,No,,
150,46,Uganda,Ka_rt1,2,2016_Kawanda_49,NARITA 6,49,125407,3,NA,1,1,17,50,Kawanda,ratoon1,3,49,NARITA_06    ,6,NARITA_06    ,6,0.333333333,10.66666667,288.3333333,10.33333333,10.33333333,6.216931217,8.666666667,48.80952381,5.333333333,1,15,10.66666667,13.96666667,1.415238095,1.033333333,178.6666667,16.33333333,571.3333333,764,192.6666667,33.37666667,12.88888889,9.88888889,2.961111111,2.461111111,2.5,569,195,365,1.871794872,1111,31.19346154,29.04457864,No,,
151,48,Uganda,Ka_rt1,2,2016_Kawanda_50,Mbwazirume,50,125371,3,1,1,1,18,51,Kawanda,ratoon1,3,50,Mbwazirume   ,29,Mbwazirume   ,29,1.5,7.125,292.5,7.5,7.5,19.74454365,5.625,61.59226191,5.625,1,18.1875,8.125,18.025,2.190600199,0.1625,119,14.125,662.875,764.375,101.5,0.135416667,15.75,13,4.197916667,3.447916667,3,584.1,180.275,365,2.02468451,1111,40.91140792,40.54587644,No,,
152,49,Uganda,Ka_rt1,2,2016_Kawanda_51,Williams,51,125423,3,1,1,1,19,52,Kawanda,ratoon1,3,51,Williams     ,34,Williams     ,34,1.285714286,9.571428571,211.4285714,10.28571429,10.28571429,38.61351611,6.571428571,53.91774892,6.571428571,1,20.57142857,10.85714286,20.18571429,1.864437229,0.385714286,181.2857143,16.14285714,603.1666667,742.2857143,138.1666667,0.1,15.64285714,10.57142857,3.469047619,2.811904762,3.023809524,483.7,258.5857143,365,1.411524225,1111,32.26018452,31.65530607,No,,
153,50,Uganda,Ka_rt1,2,2016_Kawanda_52,NARITA 4,52,125379,3,NA,1,1,20,53,Kawanda,ratoon1,3,52,NARITA_04    ,4,NARITA_04    ,4,0.833333333,10.75,296.25,10.58333333,10.5,7.929994388,8.833333333,6.944444444,0.916666667,1,28.54166667,8.416666667,27.69166667,3.274143519,0.85,174.8333333,20.33333333,466.8333333,624.75,157.9166667,120.9861111,18.40277778,11.81944445,3.863888889,3.1875,3.125,475.5555556,149.1944444,365,2.446471794,1111,77.57711091,75.26678527,No,,
154,51,Uganda,Ka_rt1,2,2016_Kawanda_53,NARITA 24,53,125409,3,NA,1,1,21,54,Kawanda,ratoon1,3,53,NARITA_24    ,24,NARITA_24    ,24,0.2,9.8,324,9.8,9.8,10.36868687,8,71.02020202,8,1,24.56,11.2,24.08,2.142575758,0.48,233,20.4,589.8,747.2,157.4,0.096,13.8,10.1,3.333333333,2.65,3,616,131.2,365,2.782012195,1111,75.91042988,74.42683841,No,,
155,52,Uganda,Ka_rt1,2,2016_Kawanda_54,Nakitembe,54,125389,3,1,1,1,22,55,Kawanda,ratoon1,3,54,Nakitembe    ,35,Nakitembe    ,35,0.111111111,7.555555556,263.3333333,7.444444444,7.444444444,16.07142857,5.333333333,45.63492063,4.111111111,1,15.56666667,7.444444444,15.46666667,2.052843915,0.1,117.7777778,15.33333333,559.625,671.8888889,91.375,22.3,15.51851852,12.09259259,3.983333333,3.303703704,3.018518519,507.8,164.0888889,365,2.224404117,1111,38.4701053,38.222974,No,,
156,53,Uganda,Ka_rt1,2,2016_Kawanda_55,NARITA 12,55,125349,3,NA,1,1,23,56,Kawanda,ratoon1,3,55,NARITA_12    ,12,NARITA_12    ,12,1.375,9.375,300,8.5,8.5,6.608345358,7.125,45.16369048,3.25,1,24.9125,9.25,24.7225,2.675978535,0.19,177.25,18.75,518.125,667.875,149.75,39.64583334,18.54166667,11.04166667,3.6875,3.041666667,2.770833333,519.3,148.575,365,2.456671715,1111,67.99523767,67.47665884,No,,
